url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
http://secureupdate.appleld.com.duilawyeryork.com/ap/6894a19730d3377,68,42,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.191176471,0.0,0,0,0,1,0,3,0,0,0,0,1,0,6,3,2,3,2,15,13,15,8.666666667000001,8.75,8.5,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
https://www.provenancevineyards.com/,36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,115,0.973913043,0.026086957,0,0,0,0.333333333,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,90.32258065,0,0,0,1,1,0,315,6989,2203390,0,0,4,legitimate
http://www.wikihow.com/Clean-Piano-Keys,39,15,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,4,7,7,5,4.8,5.0,4.666666667,0,0,0,0,0,0,244,0.926229508,0.073770492,0,0,0,0.166666667,0,0.222222222,0,1,88.88888889,0,95.0,5.0,0,0,0,87.5,0,0,0,0,0,0,1417,5888,184,0,0,6,legitimate
https://xmley.codesandbox.io/index3.html,40,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.025,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,5,4,11,11,6,6.5,8.0,5.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,122,1338,22211,0,1,6,phishing
http://www.tutorialspoint.com/dbms/dbms_data_schemas.htm,56,22,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,7,3,3,3,3,14,14,7,5.571428571,8.5,4.4,0,0,0,0,0,0,112,0.9375,0.0625,0,0,0,0.0,0,0.0,0,0,66.66666667,0,100.0,0.0,0,0,0,64.28571429,0,0,0,0,1,0,70,5044,380,0,0,5,legitimate
http://www.panduit.com/heiler/SpecificationSheets/D-COSP257--WW-ENG-TX550025Cat5eUTPCop-WEB.pdf,95,15,1,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.105263158,0.0,0,0,0,0,0,3,0,0,1,0,0,0,11,7,1,3,1,19,7,19,6.6363636360000005,5.0,7.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,3433,9350,105518,0,0,4,legitimate
https://www.helpdesk-tech.com/signin?t=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6IjM1ZWQ3NTJiLWRjNmMtNDI1My1hNjBhLTk3NjMwYjE4M2VlMSIsImNlbGwiOiJodHRwczovL3FnYmZ3b3c2MGYuZXhlY3V0ZS1hcGkudXMtd2VzdC0yLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiZmExNmQ4ZjItMGEzYi00MzMyLTkzYmItZGYyM2QzZGEyZTYzIiwic2VsZWN0ZWRfYXR0YWNrX3Rva2VuIjoiYjM3MDIxMDAtYzNlNC00YjNhLTkxOGMtMzhhMDdjOTE2MDc1IiwidGVzdF90b2tlbiI6dHJ1ZSwiZXh0ZXJuYWxfdHJhaW5pbmciOmZhbHNlLCJpYXQiOjE1ODg2Nzg0MDAsImlzcyI6Imh0dHBzOi8vYXBwLnBoaXNodGhyZWF0LmNvbSIsImV4cCI6MTU5NjQ1NDQwMH0.cXUeuuopjgZ6xYHArGr7U3JGKehmKyYRCJwt5mVlgKw,611,21,0,4,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.116202946,0.0,0,0,0,0,0,3,1,0,0,0,2,0,8,19,1,3,1,507,8,507,74.0,5.0,115.4,1,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,1,1,0,0,117,978,0,0,1,0,phishing
https://www.wowremedies.com/,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,18,0.7777777779999999,0.222222222,0,0,0,0.5,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,50.0,0,0,0,1,1,0,261,1931,3635818,0,0,3,legitimate
http://eltabudelasreligiones.blogspot.com/,42,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,21,21,0,14.5,14.5,0.0,0,1,0,0,0,0,91,0.065934066,0.934065934,0,3,0,0.517647059,0,0.023529412,0,1,0.0,0,0.0,100.0,0,0,0,14.70588235,0,0,0,1,1,0,372,7297,0,0,0,5,legitimate
https://eventsky.co/3.mtb.com,29,11,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.034482759,0.0,0,0,1,0,0,3,0,0,0,0,3,0,4,0,1,8,1,8,8,3,3.75,8.0,2.333333333,0,0,0,0,0,0,9,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,340,755,0,0,1,0,phishing
http://drucker.com.ar/inc/aaa.htm?tr74566dfdyrd745d7rtyfyrt76rd576rtyhfhfrty6r764r56fghtrder45e6456rdtret5e65e6er6tre645d656,124,14,1,3,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.298387097,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,4,3,7,3,90,7,90,21.2,7.0,24.75,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,0,-1,0,0,1,0,phishing
https://www.phoenix.org.uk/,27,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,59,0.745762712,0.254237288,0,0,0,0.533333333,0,0.0,0,0,71.42857143,0,0.0,0.0,0,0,0,40.90909091,0,0,0,0,0,0,601,8165,6420236,0,0,4,legitimate
http://www.get-piano-lessons.com/layout-piano-keys.html,55,25,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,3,3,4,7,7,6,4.625,4.5,4.75,0,0,0,0,0,0,29,0.7241379309999999,0.275862069,0,0,0,0.125,0,0.0,1,0,45.45454545,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,227,4887,0,0,0,3,legitimate
http://ilovefuzz.com/viewtopic.php?f=149&t=43267&mobile=mobile,62,13,0,2,0,0,1,2,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.129032258,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,1,9,1,9,9,9,4.777777778,9.0,4.25,1,0,0,0,0,0,55,0.836363636,0.163636364,0,0,0,0.7777777779999999,0,0.111111111,0,0,100.0,0,0.0,100.0,0,0,0,27.27272727,0,0,0,0,1,0,190,-1,5025731,0,0,3,legitimate
http://bellailusi.com.my/paypal.co.uk.signin.returnUri.https.www.paypal.com.2Fcgi-bin.2Fwebscr.3fcmd.3d_upd-exp.26wid.html,122,17,0,16,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,1,0,1,1,0.049180328,0.0,0,0,0,0,0,3,0,0,0,0,0,0,19,5,2,10,2,10,10,9,4.736842105,10.0,4.444444444,1,0,0,1,0,0,28,0.642857143,0.357142857,0,0,0,1.0,0,0.1,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,1,0,-1,0,0,1,0,phishing
https://maryskevos.typeform.com/to/t9ZBrN/,42,23,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.023809524,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,2,8,2,10,10,6,6.5,9.0,4.0,0,0,0,0,0,0,116,0.879310345,0.120689655,0,0,0,0.214285714,0,0.071428571,0,1,87.09677419,0,83.33333333,16.66666667,0,0,0,0.0,0,0,0,0,0,0,333,6606,899,0,1,5,phishing
https://www.techopedia.com/definition/24205/open-systems-interconnection-model-osi-model,88,18,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.056818182,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,4,3,3,3,15,10,15,6.7,6.5,6.75,0,0,0,0,0,0,415,0.944578313,0.055421687,0,1,0,0.173913043,0,0.086956522,0,1,75.0,0,93.05555556,6.944444444,0,0,0,16.66666667,0,0,0,0,0,0,2085,6315,8182,0,0,6,legitimate
http://www.healthline.com/health/idiopathic-neuropathy,54,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,6,10,10,10,7.8,6.5,8.666666667000001,0,0,0,0,0,0,121,0.694214876,0.305785124,0,0,0,0.216216216,0,0.162162162,0,1,10.0,0,0.0,100.0,0,0,0,57.14285714,0,0,0,1,0,0,2225,5809,228,0,0,7,legitimate
http://het-impp11.com/servi-mail-pro-webb111928270383jksddkjsdjks191171927282827383322/65161e73848c8bbbf7a4bc07e77a8454/sms1.htm,128,14,1,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.4453125,0.142857143,0,0,0,0,0,2,1,0,0,0,0,0,9,14,3,3,3,49,6,49,12.11111111,4.5,14.28571429,1,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,1,1,0,0,89,276,0,0,1,0,phishing
http://www.iza99.com/administrator/karkar/free/free/3dc81032b57d0e9721f56b513d87cfd2/,85,13,1,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.270588235,0.153846154,0,0,0,0,0,2,0,0,0,0,0,0,7,6,3,3,4,32,5,32,9.571428571,4.0,11.8,1,0,0,0,0,0,19,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,192,1999,0,0,1,0,phishing
http://manual.audacityteam.org/man/latency_test.html,52,23,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,3,6,3,12,12,7,6.0,9.0,4.5,0,0,0,0,0,0,77,0.961038961,0.038961039,0,0,0,0.333333333,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,90.90909091,0,0,0,1,0,0,82,6128,4156,0,0,7,legitimate
http://www.wisegeek.com/what-is-a-lan.htm,41,16,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,4,1,3,1,8,8,4,3.428571429,5.5,2.6,0,0,0,0,0,0,89,0.820224719,0.179775281,0,1,0,0.0,0,0.0,0,1,43.47826087,0,91.66666667,8.333333332999999,0,0,0,100.0,0,0,0,1,0,0,76,6133,28448,0,0,5,legitimate
http://www.theironinnparlour.co.uk/includes/PayPal/app/index,60,27,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,6,5,3,3,3,17,17,8,7.0,10.0,5.5,1,0,0,0,0,0,587,0.969335605,0.030664395,0,0,0,0.055555556,0,0.055555556,0,1,60.0,0,98.31932773,1.680672269,0,0,0,96.91780822,0,0,0,1,1,0,43,3245,0,0,1,0,phishing
https://blog.roku.com/blog/2016/08/18/discovery-tlc-animal-planet-science-discovery-investigation-now-streaming-on-the-roku-platform/,133,13,0,2,12,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.060150376,0.0,0,0,0,0,0,2,0,0,0,0,1,0,19,0,2,4,2,13,4,13,5.3684210530000005,4.0,5.529411765,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,252,5956,4922,0,1,6,legitimate
https://likewap.top/,20,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,1,0,66,0.424242424,0.575757576,0,0,0,0.0,0,0.0,0,0,33.33333333,0,92.30769231,7.692307692000001,0,0,0,0.0,0,0,0,0,0,0,67,-1,0,0,0,1,legitimate
http://www.solutionsirb.com/,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,22,0.363636364,0.636363636,0,1,0,0.285714286,0,0.071428571,0,1,25.0,0,33.33333333,66.66666667,0,0,0,30.0,0,0,0,1,1,0,98,3190,1495789,0,0,2,legitimate
https://giveawayradar.weebly.com/,33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,6,6,0,13,13,0,9.5,9.5,0.0,0,0,0,0,0,0,101,0.752475248,0.247524752,0,0,0,0.48,0,0.0,0,0,91.66666667,0,100.0,0.0,0,0,0,4.0,0,0,0,1,1,0,246,5232,234431,0,0,7,legitimate
http://www.uptodate.com/contents/epidemiology-risk-factors-and-natural-history-of-peripheral-artery-disease,107,16,0,2,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,13,3,2,3,2,12,8,12,6.461538462,5.5,6.6363636360000005,1,0,0,0,0,0,17,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,3295,8027,6195,0,1,5,legitimate
https://newlimeco-my.sharepoint.com/:b:/p/don/EaY6aDKPzlpChWSlD9vBrWsBwxiCXwc6y_5akQws-LcRXQ,92,27,0,2,2,0,0,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0.043478261,0.0,0,0,0,0,0,2,1,0,1,0,1,0,9,0,1,2,1,33,10,33,7.777777778,7.0,8.166666667000001,0,0,0,0,0,0,26,0.115384615,0.884615385,0,0,0,0.0,0,0.086956522,0,1,7.692307692000001,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,381,8019,0,0,1,4,phishing
https://propiedadesusadas-bancofalabella.enlaceinmobiliario.cl/home,67,54,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,4,14,4,18,18,4,13.25,16.33333333,4.0,0,0,0,0,0,0,30,0.7666666670000001,0.233333333,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,0,0,188,-1,306001,0,0,2,phishing
https://kongrespdgi.com/asset/ajax/onlin/WellsEmail/WellsEmail/login.php?cmd=login_submit&amp;id=69997a3b241e7be8981e5b60fd85c39269997a3b241e7be8981e5b60fd85c392&amp;session=69997a3b241e7be8981e5b60fd85c39269997a3b241e7be8981e5b60fd85c392,238,15,1,2,0,0,1,2,0,3,1,0,0,8,0,1,0,2,0,0,0,0,0,0,0,0.369747899,0.0,0,0,0,0,0,2,0,0,0,0,0,0,15,16,3,11,3,64,11,64,14.13333333,11.0,14.35714286,2,0,0,0,0,0,16,0.9375,0.0625,0,0,0,0.0,0,0.0,0,0,50.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,125,241,0,0,1,0,phishing
https://drive.google.com/file/d/1uX4SJKJ2TtKdl63pqON1jY6e4YX4fHR-/edit,70,16,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.128571429,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,1,5,1,32,6,32,8.666666667000001,5.5,10.25,0,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2975,8347,1,0,1,10,phishing
https://www.impotspublicservice.com/1b29135e09b339865c5b33a2f5370692/success.php,80,27,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.3125,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,3,3,3,32,19,32,12.8,11.0,14.0,0,0,0,0,0,0,73,0.8904109590000001,0.109589041,0,0,0,0.375,0,0.25,1,0,85.71428571,0,100.0,0.0,0,0,0,87.80487805,0,0,0,1,0,0,214,152,5008870,0,1,0,phishing
http://topfoodseafood.com/aspnet_client/system_web/4_0_30319/paypal/,68,18,0,1,0,0,0,0,0,0,4,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.102941176,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,1,14,1,14,14,6,5.333333333,14.0,4.25,0,0,0,0,0,0,82,0.353658537,0.646341463,0,0,0,0.773584906,0,0.018867925,1,1,83.33333333,0,90.90909091,9.090909091,0,0,0,4.255319149,0,0,0,1,1,0,1126,5813,0,0,1,0,phishing
https://drive.google.com/file/d/1QF58H-1LUNq1PubplWDhwd3UOOj_VjxA/view,70,16,0,2,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.085714286,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,2,1,5,1,21,6,21,6.375,5.5,6.666666667,1,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2975,8347,1,0,1,10,phishing
http://osxdaily.com/tag/screen-savers/,38,12,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,4,1,3,8,3,8,8,6,5.75,8.0,5.0,0,0,0,0,0,0,27,0.814814815,0.185185185,0,0,0,0.0,0,0.2,0,0,81.81818182,0,100.0,0.0,0,0,0,80.0,0,0,0,1,1,0,2669,5001,6798,0,0,6,legitimate
http://king-sport.it/magmi/g/,29,13,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,4,1,5,5,5,3.75,4.5,3.0,0,0,0,0,0,0,12,0.75,0.25,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,92.30769231,0,0,0,1,0,0,56,1771,0,0,1,0,phishing
http://refresh-money.co.uk/wp-includes/pomo/samdavisconstruction/6178ce2c1496a12171c81e99d4229682/,98,19,1,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.255102041,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,2,2,5,2,32,7,32,11.14285714,6.0,13.2,2,0,0,0,0,0,9,0.0,1.0,0,1,0,0.222222222,0,0.0,1,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,209,3078,0,0,1,0,phishing
http://www.dictionary.com/browse/select-committee,49,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,5,6,3,3,6,10,10,9,6.8,6.5,7.0,0,0,0,0,0,0,96,0.864583333,0.135416667,0,0,0,0.0,0,0.0,0,0,90.47619048,0,0.0,100.0,0,0,0,33.33333333,0,0,0,0,0,0,297,9201,684,0,0,6,legitimate
http://www.ljubavno-nebo.com/,29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,8,8,0,5.0,5.0,0.0,0,0,0,0,0,0,15,0.666666667,0.333333333,0,1,0,0.0,0,0.0,0,1,71.42857143,0,0.0,0.0,0,0,0,75.0,0,0,0,1,0,0,72,1024,9524095,0,0,2,legitimate
http://pagesyouraccount.cloudns.asia/check.php,46,29,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,3,7,3,16,16,5,7.75,11.5,4.0,0,0,0,0,1,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,316,-1,0,0,1,0,phishing
http://www.cs.uni.edu/~diesburg/courses/cs3470_fa14/sessions/s04/s04.pdf,72,14,0,4,0,0,0,0,0,0,1,1,0,8,0,1,0,0,0,0,1,0,0,0,1,0.138888889,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,4,2,2,3,9,3,9,4.6363636360000005,2.666666667,5.375,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,11317,54663,0,0,5,legitimate
http://www.livingwagenyc.org/files/poster/scan/pdfonline,56,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,4,13,13,9,6.666666667,8.0,6.0,0,0,0,0,0,0,16,0.9375,0.0625,0,0,0,0.0,0,0.0,0,0,0.0,0,87.5,12.5,0,0,0,100.0,0,0,0,1,1,0,170,3848,0,0,1,4,phishing
https://sapient-flare-279107.df.r.appspot.com/admin,51,37,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.117647059,0.162162162,0,0,0,0,0,3,0,0,1,0,0,0,7,1,1,1,5,7,7,5,4.714285714,4.666666667,5.0,1,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,217,5627,0,0,1,5,phishing
https://a0606fd403668c961e9c-2735b9aa10f99e23cb0338f1a0bdc577.ssl.cf2.rackcdn.com/uploads/documents/on1034niado3rwu1/Proforma.pdf,129,73,1,5,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.317829457,0.479452055,0,0,0,0,0,3,1,1,0,0,0,0,10,6,3,3,3,32,32,16,10.8,13.0,8.6,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,144,3509,6974,0,0,2,phishing
http://assembly.ca.gov/committees,33,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,2,2,10,10,8,10,6.666666667,5.0,10.0,0,0,0,0,0,0,49,0.93877551,0.06122449,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,78.57142857,0,0,0,1,0,0,0,-1,317,0,0,5,legitimate
http://www.anime-amnesia.com/,29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,71,0.943661972,0.056338028,0,0,0,0.75,0,0.25,0,0,100.0,0,95.65217391,4.347826087,0,0,0,25.0,0,0,0,1,1,0,731,2920,0,0,0,4,legitimate
http://paypal-support-help-inc.blogspot.com/?REDACTED,53,36,0,2,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,6,1,3,3,8,8,8,8,6.0,5.6,8.0,0,1,0,0,0,0,11,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,373,7296,0,0,1,5,phishing
http://chinajinfang.com/cs/,27,16,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,12,2,12,12,2,7.0,12.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,753,5090,0,1,1,0,phishing
https://patientline.nl/,23,14,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,27,0.814814815,0.185185185,0,0,0,0.0,0,0.0,0,0,66.66666667,0,0.0,0.0,0,0,0,78.57142857,0,0,0,1,1,0,0,6289,0,0,0,3,legitimate
https://thenounproject.com/term/theater/,40,18,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,14,4,14,14,7,8.333333332999999,14.0,5.5,0,0,0,0,0,0,16,0.875,0.125,0,0,0,0.5,0,0.0,0,0,50.0,0,0.0,0.0,0,0,0,50.0,0,0,0,1,0,0,312,4070,5422,0,0,6,legitimate
